# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Chlamydiae;c__Chlamydiia	4.92222878519e-05	6.0550097637e-05	2.24840363342e-05	5.15985222183e-05	7.57649941425e-05	3.35615518862e-05	3.30778072722e-05	1.89010905929e-05	8.7533992367e-05	1.91614930635e-05	0.0	2.78053900749e-05	6.46609457125e-05	5.65747584001e-05	4.06063887385e-05	7.32617246937e-05	0.000104941111891	0.000106383686062	4.36980175666e-05	2.69036580007e-05	5.51923760931e-05	7.52909997139e-06	0.00011765813253	7.30480199421e-05	4.89342128443e-05	0.000166683335	3.47596371094e-05	2.90883704695e-05	1.64295337298e-05
k__Bacteria;p__Chlorobi;c__	2.4611143926e-05	0.000227062866139	0.00026980843601	3.0959113331e-05	0.000852713566151	0.000117465431602	0.000372125331812	0.000141758179447	9.92051913493e-05	0.000182034184104	0.000213348174946	5.56107801497e-05	2.77118338768e-05	0.000282873792	0.000175961017867	3.38131037048e-05	0.000879890861244	6.64898037886e-05	0.0001310940527	3.58715440009e-05	0.000147179669582	0.000399042298484	3.1375502008e-05	0.000146096039884	0.000185950008808	0.000300030003	8.11058199219e-05	0.000116353481878	0.000624322281734
k__Bacteria;p__Chlorobi;c__BSV26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49320532443e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	2.69036580007e-05	1.83974586977e-05	0.0	0.0	0.0	0.0	0.0	0.000139038548438	0.0	6.57181349193e-05
k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45054529646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.92886011895e-05
k__Bacteria;p__Chlorobi;c__OPB56	9.84445757039e-05	4.54125732278e-05	2.81050454178e-05	4.12788177747e-05	0.000135090414084	1.67807759431e-05	0.000181927939997	0.000113406543558	0.0	3.83229861271e-05	4.63800380316e-05	4.8659432631e-05	7.38982236714e-05	9.25768773819e-05	9.47482403898e-05	7.88972419778e-05	2.42171796673e-05	2.65959215154e-05	5.82640234221e-05	5.38073160014e-05	5.51923760931e-05	0.000120465599542	5.49071285141e-05	1.82620049855e-05	3.91473702754e-05	1.66683335e-05	8.11058199219e-05	0.000930827855024	0.000312161140867
k__Bacteria;p__Chlorobi;c__SJA-28	9.84445757039e-05	0.000514675829915	0.00077569925353	0.000608862562176	0.00215787280487	0.000822258021211	0.000851753537258	0.000368571266562	0.000425998762853	0.000249099409826	0.000658596540049	0.000500497021348	0.000886778684057	0.000946341413237	0.00175961017867	0.000360673106184	0.00023409940345	0.00023271431326	0.000873960351332	0.000807109740021	0.000153312155814	4.51745998283e-05	0.000282379518072	0.000155227042377	0.000577423711562	0.0004167083375	0.000127452002734	2.90883704695e-05	0.000525745079355
k__Bacteria;p__Chloroflexi;c__	0.0	0.0	6.74521090026e-05	0.0	7.14764095684e-07	0.0	0.0	9.45054529646e-06	5.83559949114e-06	9.58074653177e-06	2.7828022819e-05	1.39026950374e-05	0.0	0.0	0.0	2.25420691365e-05	0.0	1.32979607577e-05	0.0	1.79357720005e-05	2.45299449303e-05	1.50581999428e-05	0.0	0.0	4.89342128443e-05	1.66683335e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.00310100413467	0.00472290761569	0.00311403903229	0.00152731625766	0.00231011755725	0.00387635924285	0.00231544650905	0.00288241631542	0.00142388627584	0.00290296619913	0.00719818190251	0.00342701432673	0.00455397803375	0.00212412501993	0.002639415268	0.00541573211005	0.00142074120715	0.00459444544179	0.00171878869095	0.00289662717808	0.00283320863945	0.0109247240585	0.00104323544177	0.00270277673786	0.00243692379964	0.003300330033	0.00287346333438	0.00191983245099	0.00340091348208
k__Bacteria;p__Chloroflexi;c__C0119	0.0	0.0	0.0	0.0	1.42952819137e-05	0.0	0.0	0.0	4.66847959291e-05	0.0	9.27600760633e-06	2.78053900749e-05	0.0	0.0	1.35354629128e-05	0.0	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	0.00019609688755	0.0	0.0	0.0	0.0	0.000116353481878	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.000221500295334	0.000787151269281	0.00068014209911	0.000288951724423	0.000398123601296	0.000469861726406	0.000661556145443	0.000718241442531	0.000145889987278	0.000383229861271	0.00166968136914	0.000570010496535	0.000369491118357	0.000838335056292	0.000297780184082	0.000929860351882	0.000621574278126	0.000625004155613	0.000335018134677	0.000726398766019	0.000735898347908	0.000436687798341	0.00019609688755	0.000566122154551	0.000626357924406	0.000650065006501	0.00055615419375	0.000232706963756	0.000328590674597
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.0075802323292	0.0106870922329	0.0168124381689	0.0110936822769	0.00357024665794	0.00834004564371	0.0106593233935	0.0303173493111	0.00861334484892	0.0206752510156	0.0199434163536	0.0100794539021	0.0128028672511	0.0134442198598	0.00867623172713	0.0131420263066	0.00894421169044	0.0127128504844	0.0158623803767	0.0102413258123	0.0170053843229	0.0225195380144	0.0106598268072	0.00834573627839	0.0166180586819	0.016601660166	0.0112041896949	0.00302519052883	0.0178424736306
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.000738334317779	0.00355731823618	0.00297913481428	0.00133124187323	0.000556086466442	0.00253389716741	0.00114945380271	0.00819362277203	0.00130133868652	0.00822028052426	0.003228050647	0.00145978297893	0.0036671993497	0.00174353119069	0.00166486193828	0.00264305760626	6.45791457793e-05	0.00251996356359	0.00385999155172	0.00175770565605	0.00396771859247	0.00753662907136	0.000462788654618	9.13100249276e-05	0.00199651588405	0.0035503550355	0.00291980951719	0.000349060445634	0.00243157099202
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.00519295136838	3.02750488185e-05	0.000264187426927	0.000247672906648	5.71811276547e-06	3.35615518862e-05	0.0	9.45054529646e-06	0.000163396785752	0.0	3.71040304253e-05	4.8659432631e-05	0.0	2.05726394182e-05	1.35354629128e-05	5.63551728413e-06	0.00123507616303	0.000212767372123	0.0	0.0	4.90598898605e-05	2.25872999142e-05	0.000658885542169	0.000703087191943	3.91473702754e-05	1.66683335e-05	0.0	5.8176740939e-05	4.92886011895e-05
k__Bacteria;p__Chloroflexi;c__P2-11E	7.38334317779e-05	0.000272475439367	0.000207977336091	1.03197044437e-05	8.57716914821e-06	0.0	2.48083554541e-05	0.0	4.66847959291e-05	0.000201195677167	0.000213348174946	7.64648227059e-05	2.77118338768e-05	3.08589591273e-05	2.70709258257e-05	1.12710345683e-05	0.0	0.000186171450608	7.28300292777e-05	0.0	0.000361816687722	0.000993841196223	0.0	2.73930074783e-05	0.000117442110826	6.66733340001e-05	0.00136721239297	2.90883704695e-05	0.000279302073407
k__Bacteria;p__Chloroflexi;c__S085	0.00327328214215	0.00431419445664	0.00561538807447	0.00247672906648	0.00199776564744	0.00187944690562	0.00220794363542	0.0034683501238	0.00242760938831	0.0042825936997	0.00652103334725	0.0027110255323	0.00411982596968	0.00200583234328	0.00244991878722	0.0024852631223	0.00213111181072	0.00719419676993	0.00343757738191	0.00264552637007	0.00288226852931	0.00602327997711	0.00339639809237	0.00199968954592	0.0019475816712	0.0036170283695	0.00404370445039	0.00154168363488	0.00251371866066
k__Bacteria;p__Chloroflexi;c__SAR202	0.0	1.51375244093e-05	1.68630272507e-05	0.0	0.0	0.0	0.0	0.0	1.16711989823e-05	9.58074653177e-06	0.0	1.39026950374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96788600023e-06	0.0	4.51745998283e-05	0.0	1.82620049855e-05	0.0	0.0	0.000150625094141	0.0	1.64295337298e-05
k__Bacteria;p__Chloroflexi;c__SHA-26	0.0	0.0	0.0	0.0	2.14429228705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42171796673e-05	0.0	0.0	0.0	0.0	1.50581999428e-05	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.00243650324867	0.0049045579086	0.0052949905567	0.00327134630864	0.000779807628391	0.00167807759431	0.00264622458177	0.00378966866388	0.0044759048097	0.00481911550548	0.00382171513381	0.00262065801456	0.00213381120851	0.00264358416524	0.00387114239307	0.00170756173709	0.00514211448268	0.0035838004242	0.00336474735263	0.00336295725009	0.0045748347295	0.00345585688687	0.00326305220884	0.00320498187496	0.00338624752882	0.0020168683535	0.00200447240664	0.00194892082146	0.00261229586304
k__Bacteria;p__Chloroflexi;c__TK17	0.000566056310297	0.000772013744872	0.00104550768954	0.000299271428866	0.000439579918846	0.00087260034904	0.000520975464536	0.000415823993044	0.000227588380154	0.000469456580057	0.000445248365104	0.000319761985861	0.000544999399577	0.000390880148946	0.000757985923119	0.000208514139513	0.00100097675958	0.000206118391745	0.000903092363043	0.000466330072012	0.000177842100744	0.000527036997997	0.000329442771084	0.000483943132116	0.000303392119634	0.0003166983365	0.000428702191016	0.00055267903892	0.000312161140867
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.000836778893483	0.00251282905194	0.00140525227089	0.00151699655322	0.000403841714061	0.000688011813666	0.000818675729986	0.000718241442531	0.00175651544683	0.00219399095578	0.000890496730207	0.00131380468104	0.000544999399577	0.000720042379637	0.00196264212236	0.00126235587165	0.000670008637461	0.000598408234097	0.000975922392321	0.00147970119004	0.00145953172335	0.00295140718878	0.00122364457831	0.00122355433403	0.00107655268257	0.000666733340001	0.00129769311875	0.000436325557042	0.00147865803568
k__Bacteria;p__Cyanobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91614930635e-05	0.0	0.0	0.0	0.0	0.0	3.38131037048e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.000467611734593	0.000529813354324	0.000196735317924	0.000835896059937	0.000888451770935	0.000637669485837	0.00106675928453	0.000463076719527	0.000449341160817	0.000306583889017	0.000296832243402	0.00123038851081	0.000508050287741	0.00105434777018	0.000649702219816	0.000462112417299	0.000540850345902	0.000319151058185	0.000626338251788	0.000466330072012	0.000748163320373	0.000609857097683	0.000533383534137	0.000995279271711	0.000459981600736	0.0002166883355	0.000695192742188	0.000465413927512	0.000657181349193
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.000541445166371	0.00234631628344	0.000489027790269	0.00042310788219	0.000346660586407	0.000839038797154	0.00148023187543	0.000359120721266	0.000175067984734	0.00106346286503	0.00153981726265	0.00167527475201	0.0019121165375	0.00085890769571	0.00301840822956	0.00195552449759	0.00134001727492	0.000272608195533	0.000538942216655	0.00286075563407	0.00264310156624	0.00198015329248	0.000400037650602	0.00325976788992	0.00109612636771	0.0013501350135	0.00040552909961	0.00058176740939	0.00146222850196
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.000147666863556	0.000136237719683	5.62100908355e-06	0.00030959113331	0.000258744602638	0.000201369311317	0.000305969717267	0.00029296690419	0.00015172558677	0.000220357170231	9.27600760633e-05	0.000291956595786	6.46609457125e-05	0.000154294795637	0.000324851109908	0.00025923379507	8.87963254466e-05	0.000179522470229	0.000320452128822	0.000242132922006	0.000159444642047	0.000105407399599	9.41265060241e-05	0.000118703032406	0.000244671064221	0.000133346668	8.11058199219e-05	0.000232706963756	0.000624322281734
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	0.0	0.0	0.0	0.0	1.42952819137e-06	0.0	0.0	4.72527264823e-05	0.0	4.79037326588e-05	0.0	0.0	0.000101610057548	0.0	0.0	0.000298682416059	0.0	6.64898037886e-06	0.0	0.0	6.13248623257e-06	2.25872999142e-05	0.0	0.0	0.0	0.000100010001	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.0	0.000105962670865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182034184104	0.000231900190158	0.0	0.0	0.0	0.0	0.000467747934583	1.61447864448e-05	0.0	0.0	0.0	0.00021463701814	0.0	1.5687751004e-05	0.0	3.91473702754e-05	0.000100010001	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.0	0.0	0.0	0.0	2.85905638274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58037938302e-05	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	0.0	0.0	2.93605277066e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.00258417011223	0.00267934182044	0.00103426567137	0.00205362118429	0.00110859911241	0.00248355483958	0.00256353006359	0.00196571342166	0.00201328182444	0.000737717482946	0.00214275775706	0.00186296113502	0.00165347275465	0.00281330844044	0.00208446128858	0.00143705690745	0.0031320885703	0.00156915936941	0.00217033487247	0.00287869140607	0.00127555713637	0.00130253429505	0.00102754769076	0.00257494270296	0.00259351328075	0.0021168783545	0.0011123083875	0.000407237186573	0.00138008083331
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.0	0.0	0.0	0.0	0.0	1.67807759431e-05	0.0	0.0	0.0	0.0	1.85520152127e-05	0.0	0.0	0.0	0.0	1.12710345683e-05	0.0	3.32449018943e-05	0.0	0.0	0.0	1.50581999428e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.64295337298e-05
k__Bacteria;p__FBP;c__	0.00012305571963	0.000227062866139	2.81050454178e-05	0.000123836453324	9.7207917013e-05	1.67807759431e-05	1.65389036361e-05	9.45054529646e-06	0.000134218788296	5.74844791906e-05	0.0	0.000180735035487	1.84745559179e-05	2.57157992728e-05	8.1212777477e-05	5.63551728413e-05	4.84343593345e-05	2.65959215154e-05	0.0	2.69036580007e-05	4.2927403628e-05	0.000105407399599	7.05948795181e-05	0.0	5.87210554131e-05	0.0	4.63461828125e-05	0.000436325557042	8.21476686492e-05
k__Bacteria;p__FCPU426;c__	0.00036916715889	0.0	0.0	0.000154795566655	0.0	0.0	0.0	0.0	0.000227588380154	0.0	0.0	0.0	0.0	0.0	0.0	5.63551728413e-06	0.000815311715464	0.0	0.0	0.0	0.0	1.50581999428e-05	0.000243160140562	9.13100249276e-05	0.0	0.0	0.0	2.90883704695e-05	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.000147666863556	3.02750488185e-05	3.93470635849e-05	0.00019607438443	4.00267893583e-05	0.00021815008726	0.000190197391815	0.000245714177708	0.000145889987278	3.83229861271e-05	9.27600760633e-05	6.25621276684e-05	0.000424914786111	0.000601749702983	0.000243638332431	5.07196555572e-05	0.000540850345902	1.99469411366e-05	7.28300292777e-05	0.000134518290003	0.000288226852931	6.02327997711e-05	4.7063253012e-05	3.65240099711e-05	0.000362113175047	5.00050005001e-05	5.79327285156e-05	8.72651114085e-05	6.57181349193e-05
k__Bacteria;p__Fibrobacteres;c__TG3	0.0	0.0	5.62100908355e-06	0.0	3.50234406885e-05	3.35615518862e-05	0.0	0.0	0.0	0.0	9.27600760633e-06	0.0	0.0	0.0	0.0	1.69065518524e-05	0.0	0.0	0.0	3.58715440009e-05	6.13248623257e-06	1.50581999428e-05	0.0	0.0	0.0	1.66683335e-05	2.31730914063e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.0204518606025	0.0105811295621	0.0134229696915	0.0129409093724	0.00424641349246	0.00290307423815	0.00432492330083	0.00345889957851	0.0127799628856	0.0160381696942	0.00739297806224	0.00550546723482	0.00141330352772	0.00365678665659	0.00965078505685	0.012375595956	0.0176543239774	0.0189562430601	0.00722473890435	0.0128240769803	0.0111979198607	0.0137029619479	0.00951462098394	0.00683912086708	0.00757501614829	0.0126846017935	0.0232773703176	0.00989004595963	0.00813261919627
k__Bacteria;p__Firmicutes;c__Clostridia	0.00275644811971	0.00125641452597	0.00129283208922	0.000939093104373	0.00158749105651	0.000352396294805	0.000471358753628	0.000387472357155	0.00141221507685	0.00176285736185	0.00120588098882	0.000639523971722	0.000378728396316	0.000612036022692	0.000920411478073	0.00163993552968	0.00135616206137	0.00201464105479	0.000670036269355	0.00237648979006	0.00251431935535	0.00433676158352	0.000917733433735	0.00110485130162	0.000371900017616	0.0025835916925	0.00426384881875	0.000494502297981	0.000542174613084
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.0	0.0	0.0	7.14764095684e-07	0.0	8.26945181804e-06	3.78021811859e-05	0.0	0.0	0.0	0.0	0.0	1.54294795637e-05	0.0	1.12710345683e-05	0.0	1.32979607577e-05	0.0	8.96788600023e-06	1.22649724651e-05	0.0	0.0	0.0	0.0	0.0	1.15865457031e-05	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87422395953e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.42171796673e-05	0.0	0.0	1.79357720005e-05	4.2927403628e-05	7.52909997139e-06	7.84387550201e-06	0.0	0.0	0.0	1.15865457031e-05	0.0	0.0
k__Bacteria;p__GAL15;c__	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0	0.0	6.61538170752e-05	0.0	0.0	2.7828022819e-05	0.0	2.77118338768e-05	5.14315985455e-06	0.0	3.94486209889e-05	0.0	5.31918430309e-05	0.0	0.0	1.83974586977e-05	7.52909997139e-06	0.0	0.0	0.0	1.66683335e-05	6.95192742188e-05	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5	0.0	0.0	0.0	0.0	5.00334866979e-06	0.0	8.26945181804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__GKS2-174	0.0	0.0	0.0	0.0	7.14764095684e-07	0.0	0.0	9.45054529646e-06	0.0	0.0	5.5656045638e-05	0.0	0.0	0.0	1.35354629128e-05	1.69065518524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65240099711e-05	9.78684256885e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__GN07	0.0	0.0	0.0	0.0	1.50100460094e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.23727795893e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00050005001e-05	0.0	0.0	0.0
k__Bacteria;p__GN04;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85520152127e-05	0.0	5.54236677536e-05	0.0	0.0	0.0	0.0	4.6542862652e-05	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	1.66683335e-05	0.0	0.0	0.0
k__Bacteria;p__GN04;c__GN15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50581999428e-05	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GOUTA4;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127994699514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__	2.4611143926e-05	0.000999076611011	0.000236082381509	0.0	6.93321172814e-05	0.00349040139616	0.000620208886353	0.00175780142514	8.7533992367e-05	0.00133172376792	0.00193868558972	0.000291956595786	0.00173660825628	0.0010183456512	0.000148890092041	0.00108765483584	0.0	0.00244017579904	0.00100505440403	9.86467460026e-05	0.000226901990605	0.00112183589574	7.84387550201e-05	0.0	0.000195736851377	0.0017168383505	0.00251428041758	0.0	0.000213583938488
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0276629257728	0.0183012670108	0.030612015469	0.0158923448432	0.00358096811938	0.0115787354007	0.00684710610534	0.00737142533124	0.0210256649666	0.0139878899364	0.0204721487872	0.0153346726263	0.0183082849146	0.010291462869	0.00843259339469	0.00784464005951	0.00326124686186	0.0211038637225	0.00739953097461	0.00721018034419	0.0252781082506	0.0429836317367	0.0189821787149	0.0243158596382	0.0125858795435	0.0239523952395	0.0654292235856	0.0041014602362	0.0166266881346
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.00100905690096	0.000666051074007	0.00134342117097	0.000567583744402	0.000644717214307	0.000973285004699	0.000611939434535	0.000576483263084	0.000355971568959	0.000938913160113	0.000973980798664	0.000583913191572	0.00184745559179	0.000545174944582	0.000609095831077	0.00042266379631	0.000177592650893	0.00162235121244	0.00094679038061	0.000295940238008	0.000533526302233	0.0020253278923	0.000800075301205	0.000246537067305	0.000528489498718	0.000683401673501	0.00272283824024	0.000261795334225	0.00116649689482
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	4.92222878519e-05	0.000166512768502	3.37260545013e-05	0.00011351674888	0.00024516408482	0.000184588535374	0.000479628205446	0.000103955998261	4.66847959291e-05	0.000182034184104	0.000259728212977	0.000264151205711	2.77118338768e-05	4.11452788364e-05	0.000311315646995	0.000180336553092	0.0	1.99469411366e-05	0.000160226064411	8.96788600023e-05	4.90598898605e-05	0.000105407399599	1.5687751004e-05	8.21790224349e-05	0.000293605277066	0.000133346668	3.47596371094e-05	0.000785386002676	0.000262872539677
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.00100905690096	0.00174081530706	0.000747594208112	0.000485026108852	0.000697609757388	0.000671231037723	0.000645017241807	0.000538681081898	0.000414327563871	0.000910170920518	0.000797736654144	0.000458788936235	0.000286355616727	0.000241728513164	0.000988088792637	0.000704439660516	8.07239322242e-06	0.000678195998644	0.000844828339621	0.000690527222018	0.000527393816001	0.00171663479348	0.00043141315261	0.000146096039884	0.000234884221652	0.000666733340001	0.00202764549805	0.000261795334225	0.00165938290671
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.0342587123449	0.0100815912566	0.00928028599694	0.0133640172545	0.00416635991374	0.00931333064841	0.00607804708626	0.00565142608729	0.0057305587003	0.0079903426075	0.00868234311952	0.0101420160298	0.00819346554957	0.00641352033863	0.00655116404981	0.00672880763725	0.00534392431324	0.00660243751621	0.00617598648275	0.0038920625241	0.00784958237769	0.0144935174449	0.0156171561245	0.0158879443374	0.00510873182094	0.00566723339001	0.0164528948984	0.0136715341207	0.00801761246016
k__Bacteria;p__Kazan-3B-28;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13100249276e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84745559179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21;c__	0.0	0.0	0.0	2.06394088873e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	0.0	0.0	9.78684256885e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__NC10;c__12-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7828022819e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-05	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__	7.38334317779e-05	1.51375244093e-05	0.0	0.0	1.42952819137e-05	0.0	0.0	0.0	5.83559949114e-06	9.58074653177e-06	0.0	6.95134751872e-06	0.0	1.02863197091e-05	0.0	1.69065518524e-05	0.0	0.0	0.0	8.96788600023e-06	0.0	6.77618997425e-05	0.0	1.82620049855e-05	0.0	1.66683335e-05	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__TSBW08	0.0	7.56876220463e-05	1.12420181671e-05	0.0	0.000137949470467	0.0	8.26945181804e-06	0.0	0.0	0.0	0.0	1.39026950374e-05	9.23727795893e-06	0.0	0.0	3.38131037048e-05	0.0	0.0	5.82640234221e-05	1.79357720005e-05	1.22649724651e-05	3.01163998856e-05	7.84387550201e-06	0.0	0.0	0.0	2.31730914063e-05	0.000319972075164	9.8577202379e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.0110750147667	0.0135026717731	0.021191204245	0.00958700542816	0.00860790400432	0.0295677272117	0.00970006698256	0.0283988886159	0.00894013842042	0.0150226105618	0.0250081165067	0.0163912774491	0.0253748025532	0.0195645800867	0.00924472116946	0.020964124297	0.00330968122119	0.0341425142454	0.0198825979928	0.0124832973123	0.0231624005004	0.0156831152404	0.00832235190763	0.0154770492252	0.0191430640647	0.0299196586325	0.0378995909949	0.00215253941474	0.0103670357835
k__Bacteria;p__OD1;c__	0.0	0.0	0.0	2.06394088873e-05	6.43287686116e-06	0.0	0.0	0.0	4.0849196438e-05	0.0	0.0	0.000125124255337	1.84745559179e-05	0.0	0.0	0.0	8.07239322242e-06	0.0	0.0	0.0	0.0	0.0	1.5687751004e-05	9.13100249276e-06	0.0	0.0	1.15865457031e-05	8.72651114085e-05	0.0
k__Bacteria;p__OD1;c__ABY1	2.4611143926e-05	0.0	0.0	2.06394088873e-05	7.14764095684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02863197091e-05	0.0	5.63551728413e-06	1.61447864448e-05	1.32979607577e-05	0.0	8.96788600023e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__Mb-NB09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14315985455e-06	0.0	0.0	0.0	0.0	0.0	2.69036580007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__SM2F11	0.000196889151408	0.0	4.49680726684e-05	4.12788177747e-05	0.0	0.0	3.30778072722e-05	2.83516358894e-05	1.16711989823e-05	3.83229861271e-05	4.63800380316e-05	2.78053900749e-05	0.0	1.02863197091e-05	0.0	2.81775864207e-05	0.0	1.32979607577e-05	0.0	2.69036580007e-05	2.45299449303e-05	1.50581999428e-05	3.921937751e-05	0.00016435804487	3.91473702754e-05	3.3336667e-05	0.000104278911328	0.0	9.8577202379e-05
k__Bacteria;p__OD1;c__ZB2	0.0	0.0	0.0	1.03197044437e-05	4.2885845741e-06	0.0	0.0	0.0	1.16711989823e-05	0.0	1.85520152127e-05	0.0	9.23727795893e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.96788600023e-06	0.0	0.0	7.84387550201e-06	9.13100249276e-06	0.0	0.0	0.0	0.0	0.0
