# Constructed from biom file
#OTU ID	515rcbc12	515rcbc17	515rcbc34	515rcbc33	515rcbc21	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc9	515rcbc30	515rcbc28	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__	3.57382047842e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12710345683e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28200996853e-05	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0090917992971	0.0637886104085	0.0527719438611	0.0468887627474	0.0282014096086	0.0213510291165	0.0279605263158	0.0817944695409	0.0313698894275	0.0366604434432	0.0320047317057	0.0355544785456	0.0479662353323	0.0240073226969	0.0328372995397	0.0431299433382	0.0243153443415	0.0239577693557	0.0332277180712	0.034575926985	0.0129503604274	0.0342259426893	0.042893282537	0.0325713619528	0.0420013982069	0.0400241467993	0.0415504991456	0.0331512108683	0.0705527167639	0.00610855779859
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.00999168729357	0.0537000843106	0.045837917125	0.0372682965022	0.0170520151122	0.0269986194779	0.0509868421053	0.0669571134254	0.024833941715	0.0316561489048	0.0414188545329	0.0333678978393	0.0370483743797	0.0372159847985	0.0357990547151	0.0356721483402	0.0194992616459	0.026705468327	0.0231836153291	0.0279525215625	0.02042305901	0.0334236538956	0.0318029182791	0.0328224627609	0.0429090061693	0.0303488881722	0.0224784153251	0.0232083087222	0.0327981336627	0.00948280877305
k__Bacteria;p__Armatimonadetes;c__;o__	2.85905638274e-05	7.66459722542e-05	0.0	9.78684256885e-06	0.0	0.000109814257028	0.0	9.45054529646e-06	2.65959215154e-05	5.14315985455e-05	9.8577202379e-05	1.69065518524e-05	5.5656045638e-05	0.000162211639844	3.0959113331e-05	4.36980175666e-05	0.0	5.41418516513e-05	9.13100249276e-05	0.000163396785752	3.47567375936e-05	6.0550097637e-05	9.78782996281e-05	0.000125550404003	0.000122649724651	4.13472590902e-05	4.49680726684e-05	0.0	5.65067525569e-05	0.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__	6.93321172814e-05	0.000191614930635	0.000300030003	9.78684256885e-05	4.61863897947e-05	0.000133345883534	0.0	0.000604834898974	0.000651600077128	0.000174867435055	9.8577202379e-05	0.000281775864207	0.000389592319466	0.000324423279688	9.2877339993e-05	0.000145660058555	0.000100684655658	2.70709258257e-05	0.000228275062319	7.58627933848e-05	0.000180735035487	0.000136237719683	0.000308693098827	0.000134518290003	0.000367949173954	0.000140580680907	7.30731180862e-05	0.000196889151408	9.6868718669e-05	0.000145441852347
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	1.14362255309e-05	0.0	0.0	1.95736851377e-05	4.61863897947e-05	2.3531626506e-05	0.0	9.45054529646e-06	0.0	5.14315985455e-05	3.28590674597e-05	5.63551728413e-06	9.27600760633e-06	0.0	2.06394088873e-05	0.0	3.35615518862e-05	4.06063887385e-05	9.13100249276e-06	5.83559949114e-06	2.78053900749e-05	0.0	7.52909997139e-06	8.96788600023e-06	6.13248623257e-06	0.0	0.0	0.0	2.42171796673e-05	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68	0.0	0.0	1.66683335e-05	0.0	1.84745559179e-05	0.0	0.0	0.0	0.0	1.02863197091e-05	0.0	5.63551728413e-06	2.7828022819e-05	0.0	4.12788177747e-05	0.0	0.0	0.0	1.82620049855e-05	5.83559949114e-05	6.95134751872e-06	0.0	2.25872999142e-05	0.0	0.0	0.0	1.12420181671e-05	0.000147666863556	0.000185665044116	0.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales	3.78824970713e-05	3.83229861271e-05	3.3336667e-05	2.93605277066e-05	7.38982236714e-05	3.1375502008e-05	0.0	9.45054529646e-06	0.000119681646819	6.68610781092e-05	0.000197154404758	0.000107074828398	0.000111312091276	5.79327285156e-05	6.1918226662e-05	1.45660058555e-05	0.000100684655658	0.0	0.000337847092232	8.16983928759e-05	7.64648227059e-05	7.56876220463e-05	5.27036997997e-05	3.58715440009e-05	1.22649724651e-05	6.61556145443e-05	0.0	0.000516834022445	0.000645791457793	2.90883704695e-05
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__SJA-22	0.0	0.0	5.00050005001e-05	2.93605277066e-05	2.77118338768e-05	0.0	0.0	1.89010905929e-05	3.98938822732e-05	9.77200372365e-05	1.64295337298e-05	2.81775864207e-05	0.000111312091276	0.000196971276953	0.0	0.0	8.39038797154e-05	0.0	0.000273930074783	5.83559949114e-06	4.17080851123e-05	3.02750488185e-05	0.000158111099399	1.79357720005e-05	1.22649724651e-05	1.65389036361e-05	5.62100908355e-06	2.4611143926e-05	0.000121085898336	0.0
k__Bacteria;p__Armatimonadetes;c__OPB50;o__	0.0	0.0	0.0	0.0	0.0	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4611143926e-05	1.61447864448e-05	0.0
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__	0.0	0.0	0.0	0.0	0.0	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78053900749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__	0.0	0.0	0.0	0.0	0.0	7.84387550201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83559949114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.07239322242e-06	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	7.14764095684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143052899456	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	6.43287686116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63551728413e-06	9.27600760633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000353867698655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	0.0	0.0	0.0	0.0	0.0	1.5687751004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__	1.42952819137e-06	0.0	3.3336667e-05	2.93605277066e-05	0.0	2.3531626506e-05	0.0	1.89010905929e-05	7.97877645463e-05	0.0	0.0	6.76262074096e-05	0.0	0.000312836733984	0.0	0.0	0.0	1.35354629128e-05	0.000136965037391	0.0	2.08540425561e-05	0.0	7.52909997139e-06	4.48394300012e-05	1.22649724651e-05	0.0	2.24840363342e-05	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.000300915684283	0.000287422395953	0.000366703337	0.000225097379084	0.00025864378285	0.00011765813253	0.0	0.000349670175969	0.00017287348985	0.000210869554037	0.000476456478165	0.000309953450627	0.000287556235796	0.0011123083875	0.000278632019979	0.000160226064411	0.000352396294805	0.000203031943692	0.000776135211885	0.000390985165906	0.000653426666759	0.000287612963776	0.000301163998856	0.000242132922006	8.5854807256e-05	0.000388664235448	3.37260545013e-05	0.000590667454223	0.000783022142575	0.000290883704695
k__Bacteria;p__BHI80-139;c__;o__	3.28791484015e-05	5.74844791906e-05	5.00050005001e-05	4.89342128443e-05	3.69491118357e-05	3.1375502008e-05	0.0	0.000122857088854	4.6542862652e-05	7.71473978183e-05	6.57181349193e-05	1.69065518524e-05	5.5656045638e-05	4.63461828125e-05	3.0959113331e-05	4.36980175666e-05	5.03423278292e-05	1.35354629128e-05	2.73930074783e-05	2.33423979645e-05	0.000166832340449	3.02750488185e-05	8.28200996853e-05	8.07109740021e-05	3.67949173954e-05	4.96167109082e-05	1.12420181671e-05	7.38334317779e-05	9.6868718669e-05	0.0
k__Bacteria;p__BRC1;c__NPL-UPA2;o__	0.0	0.0	0.0	0.0	2.77118338768e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11;o__	0.000255885546255	0.000124549704913	0.0001833516685	0.000274031591928	0.000138559169384	0.000141189759036	0.0	0.000179560360633	5.31918430309e-05	0.000216012713891	0.000295731607137	0.000208514139513	0.000213348174946	1.15865457031e-05	0.00030959113331	0.000233056093689	8.39038797154e-05	0.000893340552247	0.000127834034899	0.000338464770486	0.000312810638342	0.000560088403143	0.000429158698369	0.000538073160014	0.000122649724651	0.00033904752454	0.000191114308841	0.000196889151408	0.00023409940345	0.000669032520798
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__	4.64596662195e-05	1.91614930635e-05	6.66733340001e-05	6.8507897982e-05	2.77118338768e-05	3.1375502008e-05	0.0	1.89010905929e-05	4.6542862652e-05	4.11452788364e-05	0.000115006736109	3.94486209889e-05	2.7828022819e-05	0.0	0.000154795566655	2.91320117111e-05	0.000117465431602	9.47482403898e-05	1.82620049855e-05	0.000122547589314	4.8659432631e-05	9.08251464555e-05	3.01163998856e-05	1.79357720005e-05	3.67949173954e-05	3.30778072722e-05	2.81050454178e-05	0.0	0.0	8.72651114085e-05
k__Bacteria;p__Bacteroidetes;c__BME43;o__	1.92986305835e-05	0.0	1.66683335e-05	0.0	3.69491118357e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0959113331e-05	0.0	1.67807759431e-05	1.35354629128e-05	0.0	1.75067984734e-05	8.34161702246e-05	0.0	0.0	8.96788600023e-06	6.13248623257e-06	0.0	0.0	2.4611143926e-05	0.0	2.90883704695e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	7.79092864296e-05	8.62267187859e-05	6.66733340001e-05	0.0	0.000157033725302	1.5687751004e-05	0.0	0.000113406543558	0.000119681646819	4.6288438691e-05	0.0	9.58037938302e-05	9.27600760633e-05	2.31730914063e-05	1.03197044437e-05	2.91320117111e-05	0.000100684655658	0.0	0.0	5.83559949114e-06	1.39026950374e-05	4.54125732278e-05	0.0027104759897	8.96788600023e-06	7.35898347908e-05	4.96167109082e-05	1.12420181671e-05	0.0	0.000121085898336	5.8176740939e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.0517532091121	0.0182800643826	0.010901090109	0.0141322006694	0.021356586641	0.0152484939759	0.0296052631579	0.0121723023418	0.00962772358859	0.019518291648	0.0302467715966	0.0143818401091	0.0121793979871	0.0103583718586	0.0242513054426	0.0210187464495	0.0236441133038	0.0545749864645	0.0150022370956	0.0208097477854	0.019873902556	0.0273080940343	0.016315559638	0.0239532235066	0.0206112862277	0.0238821768505	0.0365253170249	0.020279582595	0.0139975298477	0.0402292163593
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0169406238318	0.00414846324826	0.004033736707	0.0040223922958	0.00766694070591	0.00639275853414	0.00493421052632	0.00431889920048	0.00369683309065	0.00625408238313	0.00464955804554	0.00303754381615	0.00383099114141	0.00187702040391	0.00552104187736	0.012599595065	0.0099342193583	0.00843259339469	0.00318671986997	0.00806479849675	0.00574876439798	0.00646372292275	0.00242437019079	0.00687836856218	0.0218255185017	0.0110727959844	0.00736352189945	0.00310100413467	0.009291324599	0.0182965850253
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0169484862369	0.00619874300606	0.00610061006101	0.0073205582415	0.00862761761364	0.00978915662651	0.0148026315789	0.00500878900713	0.00435508214815	0.00912910874183	0.00962770676568	0.00469438589768	0.00573257270071	0.00415956990742	0.0114651916369	0.0109973344209	0.00840716874748	0.0133188955062	0.00802615119114	0.0154059826566	0.0136733005693	0.0108990175747	0.0062115074764	0.00912034006224	0.00975678559602	0.0130988116798	0.00749842611746	0.0090076786769	0.0102761565721	0.0966315666996
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	2.35872151576e-05	9.58074653177e-05	0.0	9.78684256885e-06	9.23727795893e-05	0.0	0.0	9.45054529646e-06	6.64898037886e-06	1.02863197091e-05	8.21476686492e-05	5.07196555572e-05	6.49320532443e-05	4.63461828125e-05	1.03197044437e-05	1.45660058555e-05	8.39038797154e-05	4.06063887385e-05	5.47860149566e-05	0.0	1.39026950374e-05	0.0	2.25872999142e-05	5.38073160014e-05	0.0	8.26945181804e-06	1.68630272507e-05	0.0	8.07239322242e-06	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27600760633e-06	0.0	1.03197044437e-05	0.0	0.0	2.70709258257e-05	0.0	0.0	0.0	0.0	2.25872999142e-05	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.11101858887	0.0303422242661	0.032603260326	0.0379240149543	0.042740885116	0.0503576807229	0.0707236842105	0.0288336136995	0.0210041290168	0.0464221608472	0.0503400913482	0.0336947578418	0.0294513241501	0.0142977973977	0.0526408123671	0.0420957569225	0.0538159484495	0.0745939361126	0.0458558945187	0.0559225499236	0.0516902201492	0.0445194592876	0.0242286437079	0.0456555076272	0.0406461187495	0.0598708311626	0.0397798812843	0.036892104745	0.0515260859387	0.0452033277096
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	7.57649941425e-05	1.91614930635e-05	0.000166683335	4.89342128443e-05	6.46609457125e-05	0.00011765813253	0.0	1.89010905929e-05	0.000106383686062	5.65747584001e-05	1.64295337298e-05	7.32617246937e-05	0.0	3.47596371094e-05	5.15985222183e-05	4.36980175666e-05	3.35615518862e-05	4.06063887385e-05	7.30480199421e-05	8.7533992367e-05	2.78053900749e-05	6.0550097637e-05	7.52909997139e-06	2.69036580007e-05	5.51923760931e-05	3.30778072722e-05	2.24840363342e-05	4.92222878519e-05	0.000104941111891	2.90883704695e-05
k__Bacteria;p__Chlorobi;c__;o__	0.000852713566151	0.000182034184104	0.000300030003	0.000185950008808	2.77118338768e-05	3.1375502008e-05	0.0	0.000141758179447	6.64898037886e-05	0.000282873792	0.000624322281734	3.38131037048e-05	0.000213348174946	8.11058199219e-05	3.0959113331e-05	0.0001310940527	0.000117465431602	0.000175961017867	0.000146096039884	9.92051913493e-05	5.56107801497e-05	0.000227062866139	0.000399042298484	3.58715440009e-05	0.000147179669582	0.000372125331812	0.00026980843601	2.4611143926e-05	0.000879890861244	0.000116353481878
k__Bacteria;p__Chlorobi;c__BSV26;o__A89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	6.57181349193e-05	0.0	6.49320532443e-05	0.000139038548438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69036580007e-05	1.22649724651e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45054529646e-06	0.0	0.0	4.92886011895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__	0.000135090414084	3.83229861271e-05	1.66683335e-05	3.91473702754e-05	7.38982236714e-05	5.49071285141e-05	0.0	0.000113406543558	2.65959215154e-05	9.25768773819e-05	0.000312161140867	7.88972419778e-05	4.63800380316e-05	8.11058199219e-05	4.12788177747e-05	5.82640234221e-05	1.67807759431e-05	9.47482403898e-05	1.82620049855e-05	0.0	4.8659432631e-05	4.54125732278e-05	0.000120465599542	5.38073160014e-05	5.51923760931e-05	0.000181927939997	2.81050454178e-05	9.84445757039e-05	2.42171796673e-05	0.000930827855024
k__Bacteria;p__Chlorobi;c__SJA-28;o__	0.00215787280487	0.000249099409826	0.0004167083375	0.000577423711562	0.000886778684057	0.000282379518072	0.0	0.000368571266562	0.00023271431326	0.000946341413237	0.000525745079355	0.000360673106184	0.000658596540049	0.000127452002734	0.000608862562176	0.000873960351332	0.000822258021211	0.00175961017867	0.000155227042377	0.000425998762853	0.000500497021348	0.000514675829915	4.51745998283e-05	0.000807109740021	0.000153312155814	0.000851753537258	0.00077569925353	9.84445757039e-05	0.00023409940345	2.90883704695e-05
k__Bacteria;p__Chloroflexi;c__;o__	7.14764095684e-07	9.58074653177e-06	1.66683335e-05	4.89342128443e-05	0.0	0.0	0.0	9.45054529646e-06	1.32979607577e-05	0.0	0.0	2.25420691365e-05	2.7828022819e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.83559949114e-06	1.39026950374e-05	0.0	1.50581999428e-05	1.79357720005e-05	2.45299449303e-05	0.0	6.74521090026e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__	0.0	0.0	1.66683335e-05	0.0	0.0	0.0	0.0	9.45054529646e-06	6.64898037886e-06	0.0	0.0	3.38131037048e-05	0.0	1.15865457031e-05	1.03197044437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01163998856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31	7.14764095684e-07	0.0	0.0	0.0	1.84745559179e-05	7.84387550201e-06	0.0	9.45054529646e-06	1.99469411366e-05	0.0	0.0	4.50841382731e-05	1.85520152127e-05	5.79327285156e-05	2.06394088873e-05	0.0	1.67807759431e-05	0.0	9.13100249276e-06	0.0	2.78053900749e-05	1.51375244093e-05	1.50581999428e-05	0.0	2.45299449303e-05	8.26945181804e-06	1.12420181671e-05	0.0	2.42171796673e-05	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063696185758	0.0	6.74573485583e-05	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26	8.1483106908e-05	8.62267187859e-05	8.33416675001e-05	1.95736851377e-05	0.000157033725302	3.1375502008e-05	0.00164473684211	0.00016065927004	3.32449018943e-05	5.14315985455e-05	0.000542174613084	0.000608635866686	0.00017624414452	1.15865457031e-05	5.15985222183e-05	5.82640234221e-05	0.000352396294805	4.06063887385e-05	1.82620049855e-05	1.75067984734e-05	9.03675177433e-05	0.000242200390548	9.78782996281e-05	5.38073160014e-05	1.22649724651e-05	7.44250663624e-05	8.43151362533e-05	0.00024611143926	8.07239322242e-06	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.000456019493046	0.00065149076416	0.000600060006001	0.0005969973967	0.000360253840398	0.000219628514056	0.0	0.000576483263084	0.000771281723948	0.000509172825601	0.000460026944435	0.000755159316074	0.000788460646538	0.000312836733984	0.000319910837754	0.000378716152244	0.000184588535374	0.00109637249594	0.000173489047363	0.000507697155729	0.000625621276684	0.000908251464555	0.00112936499571	0.00118376095203	0.000674573485583	0.000554053271809	0.000517132835687	0.000319944871038	0.000347112908564	0.00055267903892
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31	1.71543382964e-05	0.0	0.000100010001	0.0	4.61863897947e-05	0.0	0.0	0.0	0.000119681646819	0.0	0.0	2.81775864207e-05	5.5656045638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004	8.57716914821e-06	2.87422395953e-05	0.0	0.0	1.84745559179e-05	7.84387550201e-05	0.0	0.0	6.64898037886e-06	0.0	6.57181349193e-05	1.69065518524e-05	0.00010203608367	0.0	1.03197044437e-05	0.0	1.67807759431e-05	0.0	9.13100249276e-06	0.0	0.0	4.54125732278e-05	0.00032375129877	0.0	4.90598898605e-05	0.0	9.55571544204e-05	0.000147666863556	0.0	8.72651114085e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	5.07482507936e-05	0.000613167778033	0.0002833616695	0.000567636868993	0.000267881060809	5.49071285141e-05	0.0	0.000122857088854	0.000558514351824	0.000288016951855	0.00113363782736	0.000343766554332	0.000825564676963	0.000950096747657	0.000330230542197	0.000407848163955	0.000100684655658	0.000378992961559	0.00112311330661	0.0004610123598	0.000882821134877	0.000923388988965	0.00122724329534	0.000349747554009	0.000876945531257	0.000198466843633	0.000955571544204	0.000689112029927	0.000306750942452	0.000349060445634
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208	1.50100460094e-05	0.000210776423699	0.000233356669	0.0	0.000166271003261	0.0	0.0	8.50549076682e-05	0.00105718788024	0.000128578996364	4.92886011895e-05	0.000135252414819	0.000389592319466	0.000301250188281	0.0	8.73960351332e-05	0.000151026983488	2.70709258257e-05	0.0	1.75067984734e-05	8.34161702246e-05	0.000166512768502	0.000180698399313	0.000206261378005	0.000122649724651	6.61556145443e-05	7.86941271697e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.00164252789188	0.00118801256994	0.001466813348	0.00118420795083	0.00323304728563	0.000603978413655	0.00164473684211	0.00178615306103	0.00158910631055	0.00105434777018	0.00106791969244	0.00306572140257	0.00401651129354	0.0011123083875	0.000743018719944	0.000771998310343	0.00298697811787	0.00109637249594	0.00134225736644	0.000379313966924	0.00164746936194	0.00202842827084	0.000873375596681	0.00104924266203	0.000852415586327	0.00132311229089	0.00094995053512	0.00164894664304	0.00073458778324	0.000930827855024
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85520152127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68630272507e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.77618997425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	9.29193324389e-06	3.83229861271e-05	0.0002500250025	9.78684256885e-06	0.00017550828122	7.84387550201e-06	0.0	8.50549076682e-05	0.000219416352502	5.14315985455e-05	0.0	0.000315588967911	9.27600760633e-05	0.0	0.0	1.45660058555e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.02327997711e-05	0.0	3.06624311628e-05	0.0	1.12420181671e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12	2.85905638274e-05	8.62267187859e-05	0.000266693336	5.87210554131e-05	0.000110847335507	3.921937751e-05	0.0	4.72527264823e-05	0.000212767372123	4.11452788364e-05	8.21476686492e-05	6.76262074096e-05	0.000714252585687	0.000115865457031	4.12788177747e-05	0.0	6.71231037723e-05	0.0	2.73930074783e-05	4.0849196438e-05	6.95134751872e-05	0.000393575634641	0.00054209519794	5.38073160014e-05	0.000122649724651	9.09639699984e-05	0.000382228617681	4.92222878519e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__C0119;o__	1.42952819137e-05	0.0	0.0	0.0	0.0	0.00019609688755	0.0	0.0	0.0	0.0	0.0	0.0	9.27600760633e-06	0.0	0.0	0.0	0.0	1.35354629128e-05	0.0	4.66847959291e-05	2.78053900749e-05	0.0	0.0	0.0	6.13248623257e-06	0.0	0.0	0.0	0.0	0.000116353481878
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781	2.50167433489e-05	3.83229861271e-05	0.0	1.95736851377e-05	0.0	5.49071285141e-05	0.0	2.83516358894e-05	1.99469411366e-05	1.02863197091e-05	4.92886011895e-05	1.69065518524e-05	0.0	1.15865457031e-05	7.22379311057e-05	2.91320117111e-05	1.67807759431e-05	9.47482403898e-05	4.56550124638e-05	0.00010504079084	0.000139026950374	7.56876220463e-05	5.27036997997e-05	8.96788600023e-05	5.51923760931e-05	1.65389036361e-05	6.74521090026e-05	0.00012305571963	0.000185665044116	8.72651114085e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	0.0	0.0	0.0	0.0	9.23727795893e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales	1.21509896266e-05	0.0	3.3336667e-05	9.78684256885e-06	3.69491118357e-05	7.84387550201e-06	0.0	0.0	0.0	2.05726394182e-05	1.64295337298e-05	5.63551728413e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39026950374e-05	3.02750488185e-05	7.52909997139e-06	0.0	2.45299449303e-05	8.26945181804e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales]	0.00036095586832	0.000344906875144	0.000616728339501	0.0005969973967	0.000323304728563	0.000133345883534	0.0	0.000689889806642	0.000605057214476	0.000807476097165	0.000262872539677	0.000907318282745	0.00166968136914	0.000544567648047	0.000216713793317	0.000305886122966	0.000453080950463	0.000203031943692	0.000520467142088	4.0849196438e-05	0.000417080851123	0.000681188598417	0.000376454998569	0.000636719906017	0.000656176026885	0.000636747789989	0.000612689990107	9.84445757039e-05	0.000435909234011	0.000145441852347
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	0.00357024665794	0.0206752510156	0.016601660166	0.0166180586819	0.0128028672511	0.0106598268072	0.00493421052632	0.0303173493111	0.0127128504844	0.0134442198598	0.0178424736306	0.0131420263066	0.0199434163536	0.0112041896949	0.0110936822769	0.0158623803767	0.00834004564371	0.00867623172713	0.00834573627839	0.00861334484892	0.0100794539021	0.0106870922329	0.0225195380144	0.0102413258123	0.0170053843229	0.0106593233935	0.0168124381689	0.0075802323292	0.00894421169044	0.00302519052883
