# Constructed from biom file
#OTU ID	515rcbc12	515rcbc17	515rcbc34	515rcbc33	515rcbc21	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc9	515rcbc30	515rcbc28	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	0.0002980566279	0.000277841649421	0.000366703337	0.000225097379084	0.00025864378285	0.00011765813253	0.0	0.000330769085376	0.000159575529093	0.000210869554037	0.000476456478165	0.000304317933343	0.000231900190158	0.00108913529609	0.000278632019979	0.000160226064411	0.000318834742919	0.000203031943692	0.000748742204407	0.000390985165906	0.000625621276684	0.000272475439367	0.000195756599256	0.000233165036006	6.13248623257e-05	0.000388664235448	3.37260545013e-05	0.000590667454223	0.000774949749352	0.000290883704695
k__Bacteria;p__BHI80-139;c__;o__;f__	3.28791484015e-05	5.74844791906e-05	5.00050005001e-05	4.89342128443e-05	3.69491118357e-05	3.1375502008e-05	0.0	0.000122857088854	4.6542862652e-05	7.71473978183e-05	6.57181349193e-05	1.69065518524e-05	5.5656045638e-05	4.63461828125e-05	3.0959113331e-05	4.36980175666e-05	5.03423278292e-05	1.35354629128e-05	2.73930074783e-05	2.33423979645e-05	0.000166832340449	3.02750488185e-05	8.28200996853e-05	8.07109740021e-05	3.67949173954e-05	4.96167109082e-05	1.12420181671e-05	7.38334317779e-05	9.6868718669e-05	0.0
k__Bacteria;p__BRC1;c__NPL-UPA2;o__;f__	0.0	0.0	0.0	0.0	2.77118338768e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.000255885546255	0.000124549704913	0.0001833516685	0.000274031591928	0.000138559169384	0.000141189759036	0.0	0.000179560360633	5.31918430309e-05	0.000216012713891	0.000295731607137	0.000208514139513	0.000213348174946	1.15865457031e-05	0.00030959113331	0.000233056093689	8.39038797154e-05	0.000893340552247	0.000127834034899	0.000338464770486	0.000312810638342	0.000560088403143	0.000429158698369	0.000538073160014	0.000122649724651	0.00033904752454	0.000191114308841	0.000196889151408	0.00023409940345	0.000669032520798
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__	4.64596662195e-05	1.91614930635e-05	6.66733340001e-05	6.8507897982e-05	2.77118338768e-05	3.1375502008e-05	0.0	1.89010905929e-05	4.6542862652e-05	4.11452788364e-05	0.000115006736109	3.94486209889e-05	2.7828022819e-05	0.0	0.000154795566655	2.91320117111e-05	0.000117465431602	9.47482403898e-05	1.82620049855e-05	0.000122547589314	4.8659432631e-05	9.08251464555e-05	3.01163998856e-05	1.79357720005e-05	3.67949173954e-05	3.30778072722e-05	2.81050454178e-05	0.0	0.0	8.72651114085e-05
k__Bacteria;p__Bacteroidetes;c__BME43;o__;f__	1.92986305835e-05	0.0	1.66683335e-05	0.0	3.69491118357e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0959113331e-05	0.0	1.67807759431e-05	1.35354629128e-05	0.0	1.75067984734e-05	8.34161702246e-05	0.0	0.0	8.96788600023e-06	6.13248623257e-06	0.0	0.0	2.4611143926e-05	0.0	2.90883704695e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	6.50435327072e-05	2.87422395953e-05	5.00050005001e-05	0.0	0.000120084613466	1.5687751004e-05	0.0	3.78021811859e-05	9.3085725304e-05	3.08589591273e-05	0.0	8.4532759262e-05	6.49320532443e-05	1.15865457031e-05	1.03197044437e-05	1.45660058555e-05	6.71231037723e-05	0.0	0.0	5.83559949114e-06	1.39026950374e-05	3.02750488185e-05	0.00259753949013	8.96788600023e-06	4.90598898605e-05	4.96167109082e-05	1.12420181671e-05	0.0	9.6868718669e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28200996853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	1.28657537223e-05	5.74844791906e-05	1.66683335e-05	0.0	3.69491118357e-05	0.0	0.0	7.56043623717e-05	1.99469411366e-05	1.54294795637e-05	0.0	1.12710345683e-05	2.7828022819e-05	1.15865457031e-05	0.0	1.45660058555e-05	3.35615518862e-05	0.0	0.0	0.0	0.0	1.51375244093e-05	3.01163998856e-05	0.0	6.13248623257e-06	0.0	0.0	0.0	2.42171796673e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83974586977e-05	0.0	0.0	0.0	0.0	5.8176740939e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__	0.000558230758729	0.000105388211849	0.0	0.00016637632367	9.23727795893e-06	2.3531626506e-05	0.0	9.45054529646e-05	6.64898037886e-06	8.22905576728e-05	0.000131436269839	3.38131037048e-05	5.5656045638e-05	4.63461828125e-05	4.12788177747e-05	8.73960351332e-05	3.35615518862e-05	0.000392528424472	9.13100249276e-06	7.00271938936e-05	9.7318865262e-05	7.56876220463e-05	3.76454998569e-05	0.000161421948004	0.000539658788466	7.44250663624e-05	1.12420181671e-05	9.84445757039e-05	0.000145303078004	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	0.000874156489022	4.79037326588e-05	5.00050005001e-05	9.78684256885e-05	3.69491118357e-05	4.7063253012e-05	0.00164473684211	0.0	0.0	0.0	0.000246443005947	0.0	0.0	0.000196971276953	4.12788177747e-05	0.000145660058555	0.0	0.000311315646995	9.13100249276e-06	1.16711989823e-05	4.17080851123e-05	0.00040871315905	0.0	4.48394300012e-05	0.000662308513117	2.48083554541e-05	8.43151362533e-05	2.4611143926e-05	8.07239322242e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0502779360186	0.0180980301985	0.0108177484415	0.0138679559201	0.0213104002513	0.0151700552209	0.0279605263158	0.012049445253	0.00962107460821	0.0194051421312	0.0298688923208	0.0143029428671	0.0121237419415	0.0100918813074	0.0241584281026	0.02077112435	0.0236105517519	0.0538440714672	0.0149839750906	0.020710542594	0.019672313478	0.0268236932532	0.0162402686383	0.0237290263566	0.0193847889811	0.0237746739769	0.0364297598705	0.0201565268754	0.01382800959	0.0402292163593
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	2.85905638274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	4.00267893583e-05	2.87422395953e-05	3.3336667e-05	0.0	0.0	7.84387550201e-06	0.0	2.83516358894e-05	0.0	3.08589591273e-05	0.0	4.50841382731e-05	0.0	2.31730914063e-05	1.03197044437e-05	1.45660058555e-05	0.0	2.70709258257e-05	0.0	1.75067984734e-05	6.25621276684e-05	0.0	3.76454998569e-05	1.79357720005e-05	2.45299449303e-05	8.26945181804e-06	0.0	0.0	1.61447864448e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83559949114e-06	0.0	0.0	0.0	0.0	0.0	1.65389036361e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.00150815224189	0.000392810607803	0.000683401673501	0.000616571081838	0.000591185789372	0.000376506024096	0.0	0.000595384353677	0.00017287348985	0.00116235412713	0.000575033680544	0.000811514488915	0.000575112471592	0.000382356008203	0.000247672906648	0.000655470263499	0.00122499664384	0.000879805089334	0.000246537067305	0.000245095178628	0.000514399716385	0.000544950878733	0.000225872999142	0.000932660144024	0.000594851164559	0.00130657338725	0.00052275384477	9.84445757039e-05	0.000161447864448	0.00218162778521
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0153831528673	0.00372691040086	0.0033169983665	0.00337646068625	0.00700185669287	0.00597703313253	0.00493421052632	0.00366681157503	0.00325135140526	0.00507115561659	0.004074524365	0.00213586105069	0.00325587866982	0.00144831821289	0.00506697488184	0.0118567287664	0.00869244193852	0.00752571737953	0.00292192079768	0.00778468972118	0.00518570524896	0.00591877204402	0.00215332259182	0.00582912590015	0.0211938724198	0.00968352807892	0.00677893695476	0.00300255955897	0.00908144237522	0.0160567804992
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	4.93187226022e-05	2.87422395953e-05	3.3336667e-05	2.93605277066e-05	7.38982236714e-05	3.921937751e-05	0.0	5.67032717788e-05	0.000272608195533	2.05726394182e-05	0.0	9.01682765461e-05	0.0	4.63461828125e-05	0.000206394088873	8.73960351332e-05	1.67807759431e-05	2.70709258257e-05	1.82620049855e-05	2.91779974557e-05	4.8659432631e-05	0.0	4.51745998283e-05	0.000116582518003	3.67949173954e-05	6.61556145443e-05	6.18310999191e-05	0.0	4.84343593345e-05	5.8176740939e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0130515923872	0.00444546639074	0.004433776711	0.00576445027305	0.00761151703816	0.00640060240964	0.00986842105263	0.00429999810989	0.00281916768064	0.00815705152932	0.00740971971215	0.00356728244086	0.00481424794768	0.00230572259492	0.00914325813709	0.00662753266427	0.00714861055175	0.0111261505143	0.00674781084215	0.00857249565248	0.00611718581647	0.00761417477786	0.00350856058667	0.0075509600122	0.00859161321183	0.0111885683098	0.00416516773091	0.00671884229179	0.00757997723585	0.00430507882948
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.00389689384967	0.00175327661531	0.00166683335	0.00155610796845	0.00101610057548	0.00338855421687	0.00493421052632	0.000708790897235	0.00153591446752	0.00097205721251	0.00221798705353	0.00112710345683	0.000918324753026	0.0018538473125	0.00232193349982	0.00436980175666	0.00125855819573	0.00219274499188	0.00127834034899	0.00683348700412	0.00755611475284	0.00328484279681	0.00270294688973	0.00156938005004	0.00116517238419	0.00191024336997	0.00333325838655	0.00228883638512	0.00269617933629	0.0923264878701
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__	2.35872151576e-05	9.58074653177e-05	0.0	9.78684256885e-06	9.23727795893e-05	0.0	0.0	9.45054529646e-06	6.64898037886e-06	1.02863197091e-05	8.21476686492e-05	5.07196555572e-05	6.49320532443e-05	4.63461828125e-05	1.03197044437e-05	1.45660058555e-05	8.39038797154e-05	4.06063887385e-05	5.47860149566e-05	0.0	1.39026950374e-05	0.0	2.25872999142e-05	5.38073160014e-05	0.0	8.26945181804e-06	1.68630272507e-05	0.0	8.07239322242e-06	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27600760633e-06	0.0	1.03197044437e-05	0.0	0.0	2.70709258257e-05	0.0	0.0	0.0	0.0	2.25872999142e-05	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	0.000405271242253	0.000316164635548	8.33416675001e-05	0.000264244749359	0.000193982837138	0.000133345883534	0.0	7.56043623717e-05	1.99469411366e-05	0.000195440074473	0.000262872539677	8.4532759262e-05	0.000148416121701	0.000150625094141	0.000350869951085	0.000203924081977	0.000117465431602	0.000351922035734	0.000611777167015	0.000431834362344	0.000361470070973	0.000242200390548	0.000361396798627	0.000260068694007	0.000177842100744	0.000322508620904	0.000118041190755	0.00036916715889	0.000242171796673	0.000116353481878
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0900609908203	0.0251015559132	0.0247524752475	0.0327076278651	0.0293745439094	0.046827936747	0.0608552631579	0.0203564745686	0.0175998510628	0.0358118220672	0.0426017809615	0.0289496522886	0.0253327767729	0.0131159697359	0.0467585808342	0.0323074009876	0.0418009128742	0.066621548457	0.042249148534	0.05298140778	0.048096373482	0.0391759131712	0.0200424641238	0.039942964245	0.0356788049011	0.0452669792519	0.0365927691339	0.0326097657019	0.0504443852469	0.0441270580022
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	0.0205523268073	0.00492450371733	0.00776744341101	0.00495214233984	0.0131723583694	0.00339639809237	0.00986842105263	0.00840153476856	0.00338433101284	0.0104148987055	0.00747543784707	0.00466057279398	0.00397013125551	0.00103120256758	0.0055313615818	0.00958443185294	0.0118975701436	0.00762046561992	0.00299496881763	0.00250930778119	0.0032323765962	0.00510134572592	0.00382478278547	0.00545247468814	0.00478947174764	0.0142813432898	0.00306907095962	0.00391317188423	0.000839528895132	0.000959916225493
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__	8.57716914821e-06	0.0	0.0	9.78684256885e-06	3.69491118357e-05	7.84387550201e-05	0.0	0.0	0.0	1.54294795637e-05	1.64295337298e-05	1.69065518524e-05	0.0	0.0	2.06394088873e-05	0.0	0.0	1.35354629128e-05	0.0	2.33423979645e-05	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	5.62100908355e-06	2.4611143926e-05	3.22895728897e-05	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Criblamydiaceae	2.85905638274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14315985455e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13100249276e-06	5.83559949114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae	6.21844763245e-05	1.91614930635e-05	0.000166683335	1.95736851377e-05	2.77118338768e-05	3.921937751e-05	0.0	1.89010905929e-05	9.97347056829e-05	3.60021189819e-05	0.0	5.63551728413e-05	0.0	3.47596371094e-05	2.06394088873e-05	4.36980175666e-05	3.35615518862e-05	2.70709258257e-05	5.47860149566e-05	5.83559949114e-05	2.78053900749e-05	6.0550097637e-05	7.52909997139e-06	2.69036580007e-05	3.06624311628e-05	2.48083554541e-05	1.68630272507e-05	2.4611143926e-05	7.26515390018e-05	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	1.42952819137e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13100249276e-06	0.0	0.0	0.0	0.0	0.0	1.83974586977e-05	0.0	0.0	0.0	0.0	2.90883704695e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03197044437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Waddliaceae	7.14764095684e-07	0.0	0.0	1.95736851377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.26945181804e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__;o__;f__	0.000852713566151	0.000182034184104	0.000300030003	0.000185950008808	2.77118338768e-05	3.1375502008e-05	0.0	0.000141758179447	6.64898037886e-05	0.000282873792	0.000624322281734	3.38131037048e-05	0.000213348174946	8.11058199219e-05	3.0959113331e-05	0.0001310940527	0.000117465431602	0.000175961017867	0.000146096039884	9.92051913493e-05	5.56107801497e-05	0.000227062866139	0.000399042298484	3.58715440009e-05	0.000147179669582	0.000372125331812	0.00026980843601	2.4611143926e-05	0.000879890861244	0.000116353481878
k__Bacteria;p__Chlorobi;c__BSV26;o__A89;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13248623257e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64898037886e-06	0.0	6.57181349193e-05	0.0	6.49320532443e-05	0.000139038548438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69036580007e-05	1.22649724651e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45054529646e-06	0.0	0.0	4.92886011895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__	0.000135090414084	3.83229861271e-05	1.66683335e-05	3.91473702754e-05	7.38982236714e-05	5.49071285141e-05	0.0	0.000113406543558	2.65959215154e-05	9.25768773819e-05	0.000312161140867	7.88972419778e-05	4.63800380316e-05	8.11058199219e-05	4.12788177747e-05	5.82640234221e-05	1.67807759431e-05	9.47482403898e-05	1.82620049855e-05	0.0	4.8659432631e-05	4.54125732278e-05	0.000120465599542	5.38073160014e-05	5.51923760931e-05	0.000181927939997	2.81050454178e-05	9.84445757039e-05	2.42171796673e-05	0.000930827855024
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.00215787280487	0.000249099409826	0.0004167083375	0.000577423711562	0.000886778684057	0.000282379518072	0.0	0.000368571266562	0.00023271431326	0.000946341413237	0.000525745079355	0.000360673106184	0.000658596540049	0.000127452002734	0.000608862562176	0.000873960351332	0.000822258021211	0.00175961017867	0.000155227042377	0.000425998762853	0.000500497021348	0.000514675829915	4.51745998283e-05	0.000807109740021	0.000153312155814	0.000851753537258	0.00077569925353	9.84445757039e-05	0.00023409940345	2.90883704695e-05
k__Bacteria;p__Chloroflexi;c__;o__;f__	7.14764095684e-07	9.58074653177e-06	1.66683335e-05	4.89342128443e-05	0.0	0.0	0.0	9.45054529646e-06	1.32979607577e-05	0.0	0.0	2.25420691365e-05	2.7828022819e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.83559949114e-06	1.39026950374e-05	0.0	1.50581999428e-05	1.79357720005e-05	2.45299449303e-05	0.0	6.74521090026e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__	0.0	0.0	1.66683335e-05	0.0	0.0	0.0	0.0	9.45054529646e-06	6.64898037886e-06	0.0	0.0	3.38131037048e-05	0.0	1.15865457031e-05	1.03197044437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01163998856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31;f__S47	7.14764095684e-07	0.0	0.0	0.0	1.84745559179e-05	7.84387550201e-06	0.0	9.45054529646e-06	1.99469411366e-05	0.0	0.0	4.50841382731e-05	1.85520152127e-05	5.79327285156e-05	2.06394088873e-05	0.0	1.67807759431e-05	0.0	9.13100249276e-06	0.0	2.78053900749e-05	1.51375244093e-05	1.50581999428e-05	0.0	2.45299449303e-05	8.26945181804e-06	1.12420181671e-05	0.0	2.42171796673e-05	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063696185758	0.0	6.74573485583e-05	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	8.1483106908e-05	8.62267187859e-05	8.33416675001e-05	1.95736851377e-05	0.000157033725302	3.1375502008e-05	0.00164473684211	0.00016065927004	3.32449018943e-05	5.14315985455e-05	0.000542174613084	0.000608635866686	0.00017624414452	1.15865457031e-05	5.15985222183e-05	5.82640234221e-05	0.000352396294805	4.06063887385e-05	1.82620049855e-05	1.75067984734e-05	9.03675177433e-05	0.000242200390548	9.78782996281e-05	5.38073160014e-05	1.22649724651e-05	7.44250663624e-05	8.43151362533e-05	0.00024611143926	8.07239322242e-06	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae	0.000456019493046	0.00065149076416	0.000600060006001	0.0005969973967	0.000360253840398	0.000219628514056	0.0	0.000576483263084	0.000771281723948	0.000509172825601	0.000460026944435	0.000755159316074	0.000788460646538	0.000312836733984	0.000319910837754	0.000378716152244	0.000184588535374	0.00109637249594	0.000173489047363	0.000507697155729	0.000625621276684	0.000908251464555	0.00112936499571	0.00118376095203	0.000674573485583	0.000554053271809	0.000517132835687	0.000319944871038	0.000347112908564	0.00055267903892
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__	1.71543382964e-05	0.0	0.000100010001	0.0	4.61863897947e-05	0.0	0.0	0.0	0.000119681646819	0.0	0.0	2.81775864207e-05	5.5656045638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__	8.57716914821e-06	2.87422395953e-05	0.0	0.0	1.84745559179e-05	7.84387550201e-05	0.0	0.0	6.64898037886e-06	0.0	6.57181349193e-05	1.69065518524e-05	0.00010203608367	0.0	1.03197044437e-05	0.0	1.67807759431e-05	0.0	9.13100249276e-06	0.0	0.0	4.54125732278e-05	0.00032375129877	0.0	4.90598898605e-05	0.0	9.55571544204e-05	0.000147666863556	0.0	8.72651114085e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	5.07482507936e-05	0.000613167778033	0.0002833616695	0.000567636868993	0.000267881060809	5.49071285141e-05	0.0	0.000122857088854	0.000558514351824	0.000288016951855	0.00113363782736	0.000343766554332	0.000825564676963	0.000950096747657	0.000330230542197	0.000407848163955	0.000100684655658	0.000378992961559	0.00112311330661	0.0004610123598	0.000882821134877	0.000923388988965	0.00122724329534	0.000349747554009	0.000876945531257	0.000198466843633	0.000955571544204	0.000689112029927	0.000306750942452	0.000349060445634
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	1.50100460094e-05	0.000210776423699	0.000233356669	0.0	0.000166271003261	0.0	0.0	8.50549076682e-05	0.00105718788024	0.000128578996364	4.92886011895e-05	0.000135252414819	0.000389592319466	0.000301250188281	0.0	8.73960351332e-05	0.000151026983488	2.70709258257e-05	0.0	1.75067984734e-05	8.34161702246e-05	0.000166512768502	0.000180698399313	0.000206261378005	0.000122649724651	6.61556145443e-05	7.86941271697e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	0.0015739105387	0.00118801256994	0.001466813348	0.00117442110826	0.003149911784	0.000603978413655	0.0	0.00168219706277	0.00158910631055	0.0010183456512	0.00106791969244	0.00295864657417	0.00309818654051	0.0011123083875	0.000743018719944	0.000771998310343	0.00298697811787	0.00106930157011	0.00129660235397	0.000379313966924	0.00164746936194	0.00202842827084	0.000873375596681	0.00104924266203	0.000840150613862	0.00129830393543	0.00094995053512	0.00162433549911	0.000629646671349	0.000901739484554
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SJA-101	6.86173531857e-05	0.0	0.0	0.0	7.38982236714e-05	0.0	0.0	9.45054529646e-06	0.0	1.02863197091e-05	0.0	0.000101439311114	0.000918324753026	0.0	0.0	0.0	0.0	2.70709258257e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28	0.0	0.0	0.0	9.78684256885e-06	9.23727795893e-06	0.0	0.00164473684211	9.45054529646e-05	0.0	2.57157992728e-05	0.0	5.63551728413e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.56550124638e-05	0.0	0.0	0.0	0.0	0.0	1.22649724651e-05	2.48083554541e-05	0.0	2.4611143926e-05	0.000104941111891	2.90883704695e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85520152127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68630272507e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.77618997425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50;f__	9.29193324389e-06	3.83229861271e-05	0.0002500250025	9.78684256885e-06	0.00017550828122	7.84387550201e-06	0.0	8.50549076682e-05	0.000219416352502	5.14315985455e-05	0.0	0.000315588967911	9.27600760633e-05	0.0	0.0	1.45660058555e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.02327997711e-05	0.0	3.06624311628e-05	0.0	1.12420181671e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	2.85905638274e-05	8.62267187859e-05	0.000266693336	5.87210554131e-05	0.000110847335507	3.921937751e-05	0.0	4.72527264823e-05	0.000212767372123	4.11452788364e-05	8.21476686492e-05	6.76262074096e-05	0.000714252585687	0.000115865457031	4.12788177747e-05	0.0	6.71231037723e-05	0.0	2.73930074783e-05	4.0849196438e-05	6.95134751872e-05	0.000393575634641	0.00054209519794	5.38073160014e-05	0.000122649724651	9.09639699984e-05	0.000382228617681	4.92222878519e-05	0.0	0.0
